na,candidate_name,party,votes,rank
NA-50,Muahmmad Aslam Awan,PTI,3917,4
NA-50,Mussarat Nazir,Independent,1655,5
NA-51,Chaudhary Anwar Ali Cheema,,73825,1
NA-51,Siraj Din Gujjar,,31527,2
NA-51,Sahibzada Ghulam Naseer Uddin Sialvi,,6535,3
NA-51,Syed Nusrat Ali Shah,,6459,4
NA-51,Muhammad Bilal,,2169,5
NA-51,Chaudhary Tahir Javed Arain,,1203,6
NA-51,Riaz Amir alias Abdul Haq,,800,7
NA-52,Sardar Shuja Muhammad Khan,PML-N,68959,1
NA-52,Malik   Ghulam Muhammad Tiwana,Independent,44805,2
NA-52,Iftikhar Hussain Aheer,PPP,3137,3
NA-52,Sardar   Naveed Haidar Khan,PTI,2090,4
NA-53,Muhammad Maqbool Ahmad Khan,PML-N,39147,1
NA-53,Ubaid   Ullah Khan Shadi Khel,PML-Q,36201,2
NA-53,Imran   Khan,PTI,17859,3
NA-53,Gul   Hameed Khan Rokhri,Independent,5650,4
NA-53,Abdul   Rehman alias Babli Khar,Independent,1831,5
NA-53,Shafa   Ullah Khan,Independent,488,6
NA-53,Mursaleen Khan Khattak,Independent,379,7
NA-53,Sardar   Rafiq Khan,Independent,171,8
NA-54,Inam Ullah Khan Niazi,PML-N,53861,1
NA-54,Muhammad Humair Hayat Rokhari,Independent,29638,2
NA-54,Dr.   Sher Afghan Niazi,PPP,20758,3
NA-54,Abdul   Aziz Khan,NPP,3640,4
NA-54,Sardar   Rafiq Khan,Independent,1356,5
NA-55,Muhammad Asghar Khan,Independent,59584,1
NA-55,Muhammad Zafar Ullah Khan,PML-N,58382,2
NA-55,Shafa   Ullah Khan,Independent,1834,3
NA-55,Muhammad Arshad Faqeer,HPG,730,4
NA-56,Muhammad Zafar Ullah Khan Dhandla,PML-N,60419,1
NA-56,Rasheed Akbar Khan Nawani,Independent,58462,2
NA-57,Rana Zahid Tauseef,PML-N,72214,1
NA-57,Syed   Muhammad Makhdoom,Independnet,19048,2
NA-57,Mian   Zahid Sarfraz,PML-J,18977,3
NA-57,Mian   Abdul Saboor Tariq,PTI,1442,4
NA-58,Rai   Salah Uddin Khan,PML-N,56668,1
NA-58,Rai   Ejaz Hussain,PPP,30032,2
NA-58,Rai   Muhammad Jaffar Khan,Independent,4414,3
NA-58,Muhammad Hayyat Khan,PTI,2194,4
NA-58,Chaudhary Manzoor Ali,Independent,1717,5
NA-59,Mian Nasir Ali Khan,PML-N,46339,1
NA-59,Zahoor   Ahmad Shah,PML-J,22469,2
NA-59,Khan   Shahadat Ali Khan Baloch,PPP,19869,3
NA-59,Mahar   Maqbool Ahmad Fatiana,Independent,5230,4
NA-59,Rao   Khizar Hayat Khan,PTI,1625,5
NA-59,Mian   Shabbir Hassan Khan,Independent,1252,6
NA-59,Zulfiqar Ali,Independent,867,7
NA-59,Muhammad Iqbal,Independent,615,8
NA-59,Moualna Zia Uddin Azad,Independent,227,9
NA-60,Safdar ur Rehman,PML-N,69246,1
NA-60,Chaudhary Muhamamd Abdullah Ghazi,PML-J,16850,2
NA-60,Rao   Safdar Ali Khan,Independnet,5045,3
NA-60,Major   (R) Abdul Basir,Independent,4374,4
NA-61,Mian Muhammad Farooq,PML-N,69035,1
NA-61,Ch.   Shahid Nazeer Ahmad,PPP,36801,2
NA-61,Zahid   Nazir,Independent,1387,3
NA-61,Muhammad Ijaz Virk,Independent,511,4
NA-61,Muhammad Naeem Tahir,Independent,480,5
NA-61,Chaudhary Muhammad Rasheed Randhawa,Independent,129,6
NA-62,Raja Nadir Parvaiz Khan,PML-N,56853,1
NA-62,Ghulam   Mustafa Bajwa,PPP,22637,2
NA-62,Gul   Ijaz Chaudhary,PTI,863,3
NA-62,Abdul   Rehman Mughal,Independent,606,4
NA-62,Sohail   Iqbal Bajwa,Independent,481,5
NA-62,Nisar   Ahmad Gujjar,Independent,433,6
NA-62,Chaudhary Muhammad Akram Randhawa,Independent,425,7
NA-63,Haji Muhammad Akram Ansari,PML-N,62963,1
NA-63,Riaz   Ahmad Ansari,PPP,29889,2
NA-63,Musharraf Ali Khan Advocate,PTI,942,3
NA-63,Pir   Muhammad Fazal e Haq Rizvi,JMP,154,4
NA-63,Muhammad Mukhtar Rana,Independent,134,5
NA-64,Chaudhary Sher Ali,PML-N,69782,1
NA-64,Sheikh Muhammad Aslam   Guchha,PPP,25242,2
NA-64,Imtiaz Naveed,PTI,1741,3
NA-64,Haji Khalid Saeed,PSL,172,4
NA-65,Mian Abdul Manan,PML-N,72840,1
NA-65,Mehar   Abdur Rasheed,PPP,25652,2
NA-65,Mumtaz   Ali Cheema,Independent,7729,3
NA-65,Mian   Khalid Sarfraz,PTI,2394,4
NA-65,Chaudhary Hanif Ahmad Dogar,Independent,1475,5
NA-65,Khawja   Atta Ur Rehman,PPP-SB,309,6
NA-65,Dr.   Ahmad Saeed Khan,MJA-H,236,7
NA-66,Qaisar Ahmad Sheikh,PML-N,39272,1
NA-66,Syed   Muhammad Raza Shah,PML-N,19446,2
NA-66,Sardarzada Zafar Abbas Syed,PPP,14714,3
NA-66,Malik   Ghulam Abbas Nissoana,Independent,13390,4
NA-66,Sardar   Muhammad Ali Shah,Independent,10870,5
NA-66,Malik   Rab Nawaz Advocate,Independent,836,6
NA-66,Muhammad Ismail Bodhar Lali,Independent,769,7
NA-66,Chaudhary Ahmad Khan Daoka,Independent,533,8
NA-66,Hafiz   Muhammad Abu Bakar,MIP,461,9
NA-66,Malik   Muhammad Nazeer Umar,PDP,239,10
NA-66,Hafiz   Fazal Ahmad,JUI,119,11
NA-67,Moulana Muhammad Rehmat Ullah,PML-N,52911,1
NA-67,Makhdoomzada Syed Asad Hayyat,PPP,25165,2
NA-67,Mehar   Muhammad Nawaz,Independent,22681,3
NA-67,Chaudhary Muhammad Khan Chaddar,PTI,1568,4
NA-68,Nawab Aman Ullah Khan Sial,PML-N,60490,1
NA-68,Moulana Azam Tariq,MIP,44796,2
NA-68,Sahibzada Riaz ul Hassan,Independent,2697,3
NA-68,Muhammad Zahid,Independent,1081,4
NA-68,Muhammad Ali Sial,Independent,649,5
NA-68,M.S   Fakhari,Independent,619,6
NA-68,Muhammad Ajmal Nawaz Naul,Independent,415,7
NA-68,Abdul   Ghafor Jhangvi,Independent,332,8
NA-69,Syeda Abida Hussain,PML-N,68577,1
NA-69,Makhdoom Syed Faisal Saleh Hayat,PPP,44211,2
NA-69,Moulana Abdul Ghafor Jhangvi,MIP,4344,3
NA-69,Syed   Abid Hussain Shah,Independent,1703,4
NA-70,Sahibzada Muhammad Tahir Sultan,PML-N,70662,1
NA-70,Sahibzada Muhammad Nazir Sultan,PPP,33483,2
NA-70,Tajammal Hussain,Independent,2158,3
NA-70,Mulazim Hussain jafri,Independent,1372,4
NA-70,Sardar   Azhar Ali Mekan,PTI,822,5
NA-70,Sahibzada Sultan Abdul Majeed,Independent,670,6
NA-71,Ch.   Asad Ur Rehman,PML-N,77777,1
NA-71,Khalid   Ahmad Khan Kharal,PPP,32036,2
NA-71,Rai   Atiq Ur Rehman,Independent,3743,3
NA-71,Ghulam   Shabbir Khan,Independent,2754,4
NA-71,Ch.   Ikram Ul Haq,PTI,2016,5
NA-71,Chaudhary Muhammad Yousif Majeed,Independent,443,6
NA-72,Ch. Abdul Sattar S/O Mian Sultan Ali,PML-N,66886,1
NA-72,Chaudhary Muhammad Ishfaq Ahmad,PPP,29701,2
NA-72,Abdul Rehman,PTI,2038,3
NA-72,Chaudhary Abdul Sattar S/O Khair Din,Independent,1848,4
NA-72,Mian Tanveer Alam Advocate,PML-J,1343,5
NA-72,Muhammad Hanif,Independent,706,6
NA-72,Mian Muhammad Javed Iqbal,Independent,621,7
NA-72,AG Aadil,PPP-Sb,596,8
NA-72,Muhammad Aslam,Independent,325,9
NA-72,Mian Manzor Ahmad Advocate,Independent,210,10
NA-72,Syed Muhammad Ayub Shah,Independent,197,11
NA-73,Hamza,PML-N,43931,1
NA-73,Chaudhary Amjad Ali Waraich,Independent,39278,2
NA-73,Haji   Muhammad Ishaque,PPP,23357,3
NA-73,Mehr   Muhammad Sadiq,Independent,4474,4
NA-73,Hamza   Naimat Ali,Independent,1195,5
NA-73,Ch.   Abdul Hameed Kahloon,PPP-SB,758,6
NA-73,Mushtaq Ahmad,PTI,432,7
NA-74,Ghulam Sarwar Cheema,PML-N,68236,1
NA-74,Hamid   Nasir Chattha,PML-J,45823,2
NA-74,Chaudhary Hassan Nawaz,PTI,2761,3
NA-74,Nasrullah Khan,Independent,2492,4
NA-74,Adnan   Sarwar Cheema,Independent,1977,5
NA-74,Syed   Safdar Hussain Rizvi,Independent,407,6
NA-74,Muhammad Fayyaz Chattha,Independent,376,7
NA-74,Sabir   Ali Chaudhary,Independent,263,8
NA-74,Malik   Abdur Rehman Sadiq,Independent,207,9
NA-75,Afzal Hussian Tarar,PML-N,63925,1
NA-75,Ch.   Mehdi Hussain Bhatti,PPP,51870,2
NA-75,Chaudhary Nazar Abbas Bhatti,Independent,3144,3
NA-75,Shahdat Khan Bhatti,PTI,2453,4
NA-75,Malik   Muhammad Wazir Awan,Independent,2001,5
NA-75,Mian   Shahid Hussain Khan Bhatti,Independent,558,6
NA-76,Ghulam Dastgir Khan,PML-N,64108,1
NA-76,Chaudhary Khalid Humayun,PPP,27044,2
NA-76,Naveed   Anwar Naveed,PTI,2084,3
NA-76,Raja   Muhammad Parvaiz Khan,Independent,488,4
NA-76,Ghulam   Qadir Khan,Independent,301,5
NA-76,Qari   Muhammad Ikram,JUI-S,232,6
NA-76,Muhammad Siddique Nadeem,Independent,50,7
NA-77,Chaudhary Mahmood Bashir Virk,PML-N,64729,1
NA-77,Khawja   Muhammad Aslam Lone,PPP,27751,2
NA-77,Khalid   Zafar,PTI,2394,3
NA-77,Muhammad Iqbal Khan Cheema,NPP,2150,4
NA-77,Ch.   Muhammad Zahid Javed,Independent,647,5
NA-77,Rana   Zahoor Ahmad Khan,PPP-SB,462,6
NA-77,Muhammad Hussain,Independent,234,7
NA-77,Kh.   Khalid Aziz Lone,Independent,216,8
NA-78,Rana Nazir Ahmad Khan,PML-N,69009,1
NA-78,Muhammad Abdullah Virk,PPP,21847,2
NA-78,Chaudhary Muhammad Boota,PTI,3734,3
NA-78,Abdul   Ghani,Independent,2598,4
NA-78,Aijaz   Ahmad Al Khas,PPP-Zab,1457,5
NA-78,Rana   Zulqarnain Khan,HPG,463,6
NA-78,Imtiaz   Ahmad Virk,Independent,428,7
NA-78,Rana   Sagheer Ahmad Khan,Independent,384,8
NA-78,Malik   Mehdi Hassan Khan,PPP-SB,338,9
NA-78,Taj   Din Phullanwali Sarkar,Independent,322,10
NA-79,Chaudhary Ijaz Ahmad,PML-N,58756,1
NA-79,Ch.   Liaqat Ali Waraich,Independent,26985,2
NA-79,Sardar   Muhammad Tariq Raza,PPP,21018,3
NA-79,Gulzar   Hussain,Independent,3165,4
NA-79,Ijaz   Ahmad,Independent,1256,5
NA-79,Ghulam   Rasool Ranjha Advocate,Independent,959,6
NA-79,Alhaj   Chaudhary Muhammad Arshad Aulakh,PPP-ZAB,627,7
NA-79,Liaqat   Ali,PPP-SB,499,8
NA-79,Nisar   Ahmad,Independent,410,9
NA-79,Muhammad Abbas Waraich,Independent,406,10
NA-79,Ch.   Muhammad Nawaz Virk,Independent,320,11
NA-79,Mudassar Qayyum Nahra,Independent,294,12
NA-79,Muhammad Nawaz Malhi,Independent,205,13
NA-80,Chaudhary Mubasher Hussain,PML-N,87144,1
NA-80,Nawabzada Ghazanfar Ali Gul,PPP,50716,2
NA-80,Doctor   Syed Shoukat Hussain,PTI,2063,3
NA-80,Dr.   Zulfiqar Mehdi Faisal,KT,1567,4
NA-80,Ch.   Asghar Ali Ghural,Independent,1233,5
NA-80,Chaudhary Irfan Ahmad Safi,Independent,620,6
NA-80,Muhammad Ashraf,Independent,491,7
NA-80,Afrasiab Zafar,Independent,358,8
NA-81,Chaudhary Shujat   Hussain,PML-N,86903,1
NA-81,Chaudhary Ahmad Mukhtar,PPP,41126,2
NA-81,Ch. Tahir Akram,Independent,3444,3
NA-81,Choudhary Afzaal Anwar,PTI,2992,4
NA-81,Ch. Ajmal Ali Khawar,Independent,2135,5
NA-81,Syed Shaukat Kamal,PPP-SB,657,6
NA-81,Abdul Malik Rehmani,Independent,530,7
NA-81,Al-Haj Mirza Saeed Baig,AQP,426,8
NA-81,Mirza Atta Ur Rehman,HPG,196,9
NA-82,Syed Manzoor Hussain   Shah,PML-N,88093,1
NA-82,Haji Muhammad Asghar,PPP,44490,2
NA-82,Ch. Muhammad Farooq,PML-J,9928,3
NA-82,Shahnaz Ahmad,Independent,3657,4
NA-82,Arshad Dad,PTI,3547,5
NA-82,Irfan Saleem,Independent,877,6
NA-82,Syed Noor Ul Hassan Shah,Independent,746,7
NA-82,Qamar Zaman,Independent,520,8
NA-82,Sheikh Qamar u Zaman,Independent,506,9
NA-82,Chaudhary Ayaz Ahmad,Independent,106,10
NA-83,Mumtaz Ahmad Tarar,PML-N,64233,1
NA-83,Zafar   Ullah Tarar,PPP,35104,2
NA-83,Syed   Mehfoz Ahmad Shah,Independent,14033,3
NA-83,Masood   Ahmad Aftab,Independent,3131,4
NA-83,Chaudhary Ghulam Rasool Advocate,Independent,2948,5
NA-83,Farhat   Hafeez Sabazwari,PPP-ZAB,1509,6
NA-83,Major   (R) Sher Muhammad Gondal,Independent,864,7
NA-83,Munawar Hussain Tarar,Independent,644,8
NA-84,Muhammad Iqbal Bosal,PML-N,56292,1
NA-84,Nazar   Muhammad Gondal,PPP,30749,2
NA-84,Umar   Hayat Laleka,Independent,3478,3
NA-84,Haji   Muhammad Afzal Chun,Independent,2184,4
NA-84,Chaudhary Faiz Ahmad Advcoate,PTI,1143,5
NA-84,Ch.   Muhammad Nawaz Bosal,Independent,1074,6
NA-84,Muhammad Aslam Zouq,Independent,984,7
NA-85,Khawaja Muhammad Asif,PML-N,64394,1
NA-85,Mian   Muhammad Naeem ur Rehman,PPP,16126,2
NA-85,Rana   Nasrullah Khan,PTI,2085,3
NA-85,Doctor   Hafeez Chechi,PPP-SB,501,4
NA-85,Syed   Munawar Hussain Babi,Independent,232,5
NA-85,Manzoor Elahi Malik,Independent,191,6
NA-86,Chaudhary Ameer Hussain,PML-N,72370,1
NA-86,Ch.   Khush Akhtar Subhani,PML-J,37667,2
NA-86,Khalid   javed,Independent,4892,3
NA-86,Ch.   Abdul Majeed Advcoate,PTI,2691,4
NA-86,Colonel (R) Mushtaq Khan Khichi,Independent,443,5
NA-87,Syed Iftikhar Ul Hassan Shah,PML-N,71321,1
NA-87,Ejaz   Ahmad Cheema,PPP,33061,2
NA-87,Chaudhary Sadaqat Ali,Independent,13025,3
NA-87,Ch.   Muhammad Malik Ghumman (Retired),Independent,1603,4
NA-88,Chaudhary Sikandar Hayat Malhi,PML-N,66203,1
NA-88,Chaudhary Abdul Sattar,PML-J,32978,2
NA-88,Muhammad Ahmad,Independent,3357,3
NA-88,Ghulam   Abbas (Retired),Independent,1714,4
NA-89,Chaudhary Muhammad Sarwar Khan,PML-N,59340,1
NA-89,Muhammad Akbar Kahlon,PPP,20413,2
NA-89,Muhammad Naseer Khan,Independent,2458,3
NA-89,Pervaiz Sarwar Anjum,PTI,637,4
NA-89,Ch.   Ghulam Ahmad Khan,Independent,476,5
NA-89,Chaudhary Tahir Sarwar,Independent,311,6
NA-89,Mansoor Sarwar,Independent,147,7
NA-90,Ahsan Iqbal,PML-N,59677,1
NA-90,Chaudhary Akhtar Ali,PML-J,25387,2
NA-90,Hamid   Malhi,PTI,1740,3
NA-90,Chaudhary Anwar Ul Haq,Independent,1354,4
NA-91,Daniyal Aziz,Independent,36940,1
NA-91,Chaudhary Muhammad Rafiq,PML-N,30104,2
NA-91,Muhammad Ishfaq Taj,Independent,11305,3
NA-91,Muhammad Khalid Chaudhary,PPP,5310,4
NA-91,Noor   Ali Taj,PTI,794,5
NA-91,Muhammad Afzal,Independent,758,6
NA-92,Mian Muhammad Azhar,PML-N,57220,1
NA-92,Mian   Mehmood Ahmad,PML-J,11914,2
NA-92,Hasnain Al Makki,PTI,2339,3
NA-92,Mian   Muhammad Asif,Independent,1018,4
NA-92,Rana   Muhammad Haleem Khan,HPG,119,5
NA-93,Mian Abdul Waheed,PML-N,63068,1
NA-93,Salman   Taseer,PPP,27887,2
NA-93,Air   Marshal (R) Khurshid Anwar Mirza,PTI,3546,3
NA-93,Hameed   Ud Din Masharqi,KT,623,4
NA-93,Syed   Aasim Raza Sherazi,AQP,340,5
NA-93,Javed   Amin Nayyar,Independent,245,6
NA-93,Major   (R) Aftab Ahmad Khan Lodhi,TI,159,7
NA-93,Inam   Ali Bhatti,Independent,58,8
NA-94,Tariq Aziz,PML-N,50227,1
NA-94,Mian   Misbah Ur Rehman,PPP,17821,2
NA-94,Imran   Khan,PTI,4595,3
NA-94,Mian   Naveed Aziz,PPP-SB,435,4
NA-94,Almas   Haidar Kazmi,HPG,312,5
NA-94,Doctor   Qari Ashfaqullah,PML-Qasim,186,6
NA-94,Farooq   Tariq,AL,179,7
NA-94,Faisal   Mehmood Khan Advocate,PDP,63,8
NA-94,Haji   Muhammad Iqbal Chaudhary,Independent,51,9
NA-95,Mian Muhammad Nawaz Sharif,PML-N,50592,1
NA-95,Hafiz   Ghulam Mohi uddin,PPP,9623,2
NA-95,Imran   Khan,PTI,5365,3
NA-95,Sheikh   Muhammad Anwar Saeed,Independent,359,4
NA-95,Raja   Abdul Sattar,PPP-SB,223,5
NA-95,Doctor   Khaqan Bakhat Yawar Khan,Independent,133,6
NA-95,Muhammad Ashfaq Chaudhary,Independent,72,7
NA-95,Doctor   Nawab Amber Shahzada,Independent,55,8
NA-95,Jamil   Asghar Khizri,Independent,46,9
NA-95,Hussain Abbas Advocate,PAP,38,10
NA-96,Mian Muhammad Shahbaz Sharif,PML-N,47614,1
NA-96,Muhammad Hanif Ramay,PPP,10410,2
NA-96,Khawaja Shabahuddin,PTI,2125,3
NA-96,Zafar   Ullah Khan,WP,168,4
NA-96,Doctor   Abdul Qayyum Khan,KT,168,5
NA-97,Muhammad ishaq Dar,PML-N,61556,1
NA-97,Prof.   Ijaz Ul Hassan,PPP,16958,2
NA-97,Doctor   Parvaiz Hassan,PTI,7811,3
NA-97,Chaudhary Ali Hussain,HPG,386,4
NA-97,Muhammad Naveed Chaudhary,PPP-SB,364,5
NA-97,Tariq   Atta,Independent,251,6
NA-97,Syed   Ahmad Saeed Karmani,Independent,79,7
NA-98,Mian Muhammad Munir,PML-N,55606,1
NA-98,Mian   Aziz Ur Rehman Chan,PPP,13802,2
NA-98,Hamid   Khan Advocate,PTI,5923,3
NA-98,Zahid   Bashir,Independent,329,4
NA-98,Ghulam   Nabi Bhatti Allahwala,PDP,112,5
NA-98,Malik   Muhammad Aslam,Independent,86,6
NA-98,Syed   Mehmood Ali,Independent,54,7
NA-98,Rana   Ahmad Saeed Advocate,Independent,52,8
NA-98,Muhammad Yaqoob Sidhu,Independent,36,9
NA-99,Sardar Kamil Umar,PML-N,50387,1
NA-99,Malik   Shah Muhammad Mohsin,PPP,16901,2
NA-99,Doctor   Chaudhary Zahid Akram Natt,Independent,4834,3
NA-99,Arif   Zia,Independent,989,4
NA-99,Sohail   Asghar Ghurki,Independent,354,5
NA-99,Shaukat Ali,Independent,253,6
NA-99,Muhammad Idrees,PTI,215,7
NA-99,Chaudhary Kamran Siddque,Independent,79,8
NA-100,Chaudhary Muhammad Aasiq Diyal,Independent,28589,1
NA-100,Shaukat Ali,PML-N,28089,2
NA-100,Chaudhary Khalid Javed Ghurki,PPP,19804,3
NA-100,Ijaz   Ahmad Diyal,Independent,589,4
NA-100,Chaudhary Shabbir Ahmad Khan,Independent,438,5
NA-100,Samina   Khalid Ghurki,Independent,434,6
NA-100,Abdul   Waheed,Independent,310,7
NA-101,Rana Tanveer Hussain,PML-N,66902,1
NA-101,Nissar   Ahmad Puno,PPP,26192,2
NA-101,Muhammad Saleem,Independent,3886,3
NA-101,Mian   Ali Asghar,PTI,3524,4
NA-101,Chaudhary Muhammad Anwar,Independent,728,5
NA-101,Rana   Muhammad Sarwat Iqbal,WP,235,6
NA-102,Mahmood Akbar Khan,PML-N,67003,1
NA-102,Haji   Munawar Hussain Manj,PPP,33603,2
NA-102,Qaisar   Zulfiqar Bhatti,Independent,1980,3
NA-102,Chaudhary Muhammad Inam Ullah,PTI,1931,4
NA-102,Malik   Riasat Ali,PPP-SB,1639,5
NA-102,Ch.   Muhammad Khan Manjj,Independent,619,6
NA-103,Chaudhary Barjees Tahir,PML-N,52199,1
NA-103,Rai   Ejaz Ahmad Khan,PPP,22705,2
NA-103,Mian   Shahid Haidar,PTI,5493,3
NA-103,Ishtiaq Ahmad Cheema,Independent,2748,4
NA-103,Begum   Farkhanda Rai,PPP-SB,2425,5
NA-103,Malik   Maqsood Ahmad Awan,Independent,1198,6
NA-103,Nazar   Hussain Sanaya,Independent,863,7
NA-103,Abdul   Latif Anwar,JUI-S,265,8
NA-104,Ch.   Naeem Hussain Chatta,PML-N,72038,1
NA-104,Chaudhary Tawakkal Ullah Virk,PPP,28296,2
NA-104,Ch.   Muhammad Sadiq Dhillon,PTI,2760,3
NA-104,Sheikh   Babar Nasim,PPP-SB,1640,4
NA-104,Muhammad Saleem Akhtar,AQP,1545,5
NA-104,Malik   Noor Hussain Noorka,Independent,1020,6
NA-105,Rai   Mansab Ali Khan,PML-N,44049,1
NA-105,Mehar   Saeed Ahmad Zafar,Independent,24952,2
NA-105,Rai   Bashir Ahmad Khan Bhatti,PPP,11269,3
NA-105,Rai   Sarwar Khan Kharal,PPP-Zab,2193,4
NA-105,Ashraf   Ali Javid,SI,388,5
NA-105,Mahar   Rang Elahi,Independent,357,6
NA-105,Rai   Saleem Ur Rehman Bhatti,PTI,303,7
NA-105,Haji   Rai Muhammad Nawaz Kharral,Independent,259,8
NA-106,Mian Khurshid Mehmood Kasuri,PML-N,62215,1
NA-106,Sardar   Aasef Ahmad Ali,PML-J,27429,2
NA-106,Mehar   Muhammad Rafiq,Independent,3910,3
NA-106,Sardar   Muhammad Hussain,Independent,1642,4
NA-106,Habib   Ullah Khan,PTI,904,5
NA-106,Bakhtiar Mehmood,Independent,839,6
NA-106,Sardar   Qaisar Ali Khan,ANP,535,7
NA-106,Sardar   Haroon Ahmad Ali,Independent,310,8
NA-107,Chaudhary Muhammad Hanif Khan,PML-N,50927,1
NA-107,Mazhar   Hayyat,PML-J,22854,2
NA-107,Muhammad Hussain Ansari,Independent,6743,3
NA-107,Syeda   Nealofar Mehdi,Independent,3860,4
NA-107,Muhammad Arshad,PTI,2157,5
NA-107,Sahibzada Ahmad Raza Khan Kasuri,Independent,1022,6
NA-107,Malik   Waqar Ahmad Khan Naul,Independent,269,7
NA-108,Rana Muhammad Hayat Khan,PML-N,66990,1
NA-108,Sardar   Talib Hussain Nakai,PML-J,32160,2
NA-108,Sardar   Parvaiz Hussain Nakei,Independent,1569,3
NA-108,Rana   Muhammad Arif,Independent,878,4
NA-109,Moulana Moeen Uddin Lakhvi,PML-N,59977,1
NA-109,Sardar   Muhammad Arif Nakai,PML-J,22652,2
NA-109,Abdul   Aziz Azizi,JUI-S,8120,3
NA-109,Sardar   Muhammad Ashiq,Independent,2264,4
NA-109,Sardar   Javed Iqbal,Independent,1551,5
NA-110,Mian Muhammad Zaman,PML-N,53567,1
NA-110,Rao   Sikandar Iqbal,PPP,34365,2
NA-110,Mian   Yawar Zaman,Independent,2352,3
NA-110,Rao   Abdul Majeed Khan,Independent,1125,4
NA-110,Dr.   Manzoor Ul Hassan,PTI,783,5
NA-110,Muhammad Shafi,Independent,470,6
NA-110,Wing   Commander (R) Ehsan Ul Haq,Independent,194,7
NA-110,Mian   Muhammad Atiq Ur Rehman,PDP,151,8
NA-111,Syed Sajjad Haidar,PML-N,49023,1
NA-111,Shafqat Abbas Rabhera,PPP,39416,2
NA-111,Chaudhary Mumtaz Ali,Independent,4461,3
NA-111,Rai   Muhammad Khalid Kharal,Independent,1877,4
NA-111,Chaudhary Mehmood Ahmad Gill,PTI,1227,5
NA-111,Rai   Ahmad Hassan Kharal,Independent,346,6
NA-112,Rao   Qaisar Ali Khan,PML-N,47697,1
NA-112,Mian   Manzoor Ahmad Watto,PML-J,26449,2
NA-112,Rao   Muhammad Ajmal,PPP,16166,3
NA-112,Mian   Ahmad Shujah Watto,Independent,3076,4
NA-112,Doctor   Syed Asmat Abbas,PTI,1814,5
NA-112,Rao   Muhammad Safdar Khan,AIMP,462,6
NA-113,Mian Muhammad Yasin Watto,PML-N,48960,1
NA-113,Mian   Manzoor Ahmad Watto,PML-J,46403,2
NA-113,Mian   Muhammad Ferooz Khan,PPP,4864,3
NA-113,Muhammad Saeed Ladhuka,PTI,421,4
NA-114,Haji Sikandar Hayat Bosan,PML-N,67320,1
NA-114,Syed   Yousif Raza Gillani,PPP,44603,2
NA-114,Abdur   Rehman Khan,PTI,1385,3
NA-114,Syed   Ahmad Mujtaba Gillani,Independent,1090,4
NA-114,Zafar   Ali Bosan,Independent,1081,5
NA-114,Muhammad Ramzan,HPG,245,6
NA-114,Muhammad Latif Ansar,Independent,138,7
NA-115,Haji Muhammad Boota,PML-N,56331,1
NA-115,Malik   Salah Uddin Dogar,PPP,24366,2
NA-115,Muhammad Arif Sheikh,PTI,2390,3
NA-115,Abdul   Latif Rao,PPP-Zab,482,4
NA-115,Muhammad Nadeem Qureshi,ANP,286,5
NA-115,Ishaq   Khan Khakwani (Retired),PPP-Sb,274,6
NA-115,Manshad Ali Qureishi,HPG,199,7
NA-115,Syed   Muhammad Zaman Shah,Independent,99,8
NA-115,Pirzada Moen Uddin Qureshi,PSL,69,9
NA-116,Sheikh Muhammad Tahir Rasheed,PML-N,47322,1
NA-116,Syed   Tanveer Ul Hassan Gillani,PPP,30874,2
NA-116,Mian   Mukhtar Ahmad,Independent,1294,3
NA-116,Muhammad Bilal Khan Laghari,Independent,812,4
NA-116,Ikram   Uddin,PSL,179,5
NA-117,Ghulam Qasim Khan,PML-N,72957,1
NA-117,Rana Mumtaz Ahmad Khan Noon,PPP,47501,2
NA-117,Rana Riaz Ahmad Khan Noon,Independent,3429,3
NA-117,Syed Nasir Ali Rizvi,Independent,645,4
NA-117,Sardar Sikandar Hayat Khan,PTI,605,5
NA-118,Muhammad Siddique Khan Kanjo,PML-N,82287,1
NA-118,Mirza   Muhammad Nasir Baig,PPP,40236,2
NA-118,Mian   Muhammad Tufail Thakkar,HPG,1468,3
NA-118,Mian   Aziz Ahmad jandeer,PTI,985,4
NA-118,Syed   Nasir Ali Rizvi,Independent,548,5
NA-119,Syed Javed Ali Shah,PML-N,71953,1
NA-119,Malik   Ghulam Abbas Khakhi,PPP,38173,2
NA-119,Rana   Muhammad Qasim Noon,Independent,1780,3
NA-119,Colonel (R) Muhammad Younas Ali,PTI,1606,4
NA-119,Hafiz   Ghulam Haidar,HPG,790,5
NA-119,Chaudhary Muhammad Hanif Meo,Independent,635,6
NA-120,Makhdoom Muhammad Javed,PML-N,59675,1
NA-120,Shah   Mehmood Qureshi,PPP,49346,2
NA-120,Riaz   Hussain Wahla,Independent,3365,3
NA-120,Syed   Makhdoom Ghulam Jillani,Independent,1208,4
NA-120,Akhtar   Hussain Wahla,PTI,956,5
NA-120,Arshad   Hussain Maitla,Independent,652,6
NA-120,Iftikhar Akhtar Randhawa,HPG,536,7
NA-121,Syed Fakhar Imam Shah,PML-N,56225,1
NA-121,Raza   Hayyat Hiraj,PPP,49251,2
NA-121,Rao   Khalid Mehmood,Independent,1166,3
NA-121,Iftikhar Ahmad Haqani,JUI-F,1113,4
NA-121,Syed   Faisal Imam Shah,Independent,325,5
