year,na,constituency,province,district,name_raw,name_full,name_core,name_squash,name_distinct,party,party_raw,votes,share,rank,outcome,src,person_id
1977,NA-135,Sahiwal,,sahiwal,Muhammad Ashraf,muhammad ashraf,muhammad ashraf,muhammadashraf,ashraf,IND,Independent,1953,,3,Loss,ep1977,H0411
1977,NA-135,Sahiwal,,sahiwal,Mehmood Ul Hassan,mehmood ul hassan,mehmood ul hassan,mehmoodulhassan,mehmoodulhassan,IND,Independent,1082,,4,Loss,ep1977,H0412
1977,NA-136,Sahiwal,,sahiwal,Muhammad Saeed,muhammad saeed,muhammad saeed,muhammadsaeed,saeed,PPP,PPP,81075,,1,Win,ep1977,H0413
1977,NA-136,Sahiwal,,sahiwal,Muhammad Abbas,muhammad abbas,muhammad abbas,muhammadabbas,abbas,PNA,PNA,47283,,2,Loss,ep1977,H0414
1977,NA-136,Sahiwal,,sahiwal,Nazir   Ahmad,nazir ahmed,nazir ahmed,nazirahmed,nazirahmed,IND,Independent,856,,3,Loss,ep1977,H0415
1977,NA-137,Sahiwal,,sahiwal,Mian   Mohammad Yaseen Khan,mian muhammad yaseen khan,mian muhammad yaseen khan,mianmuhammadyaseenkhan,yaseenkhan,PPP,PPP,95616,,1,Win,ep1977,H0416
1977,NA-137,Sahiwal,,sahiwal,Molvi   Noor Ullah,molvi noor ullah,noor ullah,noorullah,noorullah,PNA,PNA,33735,,2,Loss,ep1977,H0417
1977,NA-137,Sahiwal,,sahiwal,Khushi   Muhammad,khushi muhammad,khushi muhammad,khushimuhammad,khushi,IND,Independent,1572,,3,Loss,ep1977,H0418
1977,NA-138,Sahiwal,,sahiwal,Rao   Muhammad Hashim Khan,rao muhammad hashim khan,rao muhammad hashim khan,raomuhammadhashimkhan,raohashimkhan,PPP,PPP,75771,,1,Win,ep1977,H0419
1977,NA-138,Sahiwal,,sahiwal,Bashir   Ahmad,bashir ahmed,bashir ahmed,bashirahmed,bashirahmed,PNA,PNA,42963,,2,Loss,ep1977,P00157
1977,NA-138,Sahiwal,,sahiwal,Mian   Qasim,mian qasim,mian qasim,mianqasim,qasim,IND,Independent,916,,3,Loss,ep1977,H0420
1977,NA-138,Sahiwal,,sahiwal,Pir   Muhammad Mamtaz ul Hassan,pir muhammad mamtaz ul hassan,pir muhammad mamtaz ul hassan,pirmuhammadmamtazulhassan,pirmamtazulhassan,IND,Independent,562,,4,Loss,ep1977,H0421
1977,NA-138,Sahiwal,,sahiwal,Mian   Muhammad Inam,mian muhammad inam,mian muhammad inam,mianmuhammadinam,inam,IND,Independent,253,,5,Loss,ep1977,H0422
1977,NA-139,Sahiwal VIII,,sahiwal,Ahmad Saeed Khan,ahmed saeed khan,ahmed saeed khan,ahmedsaeedkhan,ahmedsaeedkhan,PPP,PPP,78277,,1,Win,ep1977,H0423
1977,NA-139,Sahiwal VIII,,sahiwal,Zafar Ullah Rana,zafar ullah rana,zafar ullah rana,zafarullahrana,zafarullahrana,PNA,PNA,48661,,2,Loss,ep1977,H0424
1977,NA-14,Abbottabad,,abbottabad,Gohar Ayub Khan,gohar ayub khan,gohar ayub khan,goharayubkhan,goharayubkhan,PNA,PNA,40071,,1,Win,ep1977,H0040
1977,NA-14,Abbottabad,,abbottabad,Akhtar Nawaz Khan,akhtar nawaz khan,akhtar nawaz khan,akhtarnawazkhan,akhtarnawazkhan,PPP,PPP,33142,,2,Loss,ep1977,H0041
1977,NA-14,Abbottabad,,abbottabad,Fida Muhammad Khan,fida muhammad khan,fida muhammad khan,fidamuhammadkhan,fidakhan,IND,Independent,2445,,3,Loss,ep1977,H0042
1977,NA-14,Abbottabad,,abbottabad,Muhammad Hayat Khan,muhammad hayat khan,muhammad hayat khan,muhammadhayatkhan,hayatkhan,PML(Qayyum),PML-Q,2290,,4,Loss,ep1977,H0043
1977,NA-14,Abbottabad,,abbottabad,Moulana Nisar Ahmad,moulana nisar ahmed,nisar ahmed,nisarahmed,nisarahmed,IND,Independent,193,,5,Loss,ep1977,P06941
1977,NA-140,Bahawalpur,,bahawalpur,Shahzada   Saeed- ur-Rasheed Abbasi,shahzada saeed ur rasheed abbasi,shahzada saeed ur rasheed abbasi,shahzadasaeedurrasheedabbasi,shahzadasaeedurrasheedabbasi,PPP,PPP,60653,,1,Win,ep1977,H0425
1977,NA-140,Bahawalpur,,bahawalpur,Muhammad Abdul Khaliq,muhammad abdul khaliq,muhammad abdul khaliq,muhammadabdulkhaliq,abdulkhaliq,PNA,PNA,39054,,2,Loss,ep1977,H0426
1977,NA-140,Bahawalpur,,bahawalpur,Shabbir   Ahmad,shabbir ahmed,shabbir ahmed,shabbirahmed,shabbirahmed,IND,Independent,4379,,3,Loss,ep1977,H0427
1977,NA-141,Bahawalpur II,,bahawalpur,Shuja Ullah Sheikh,shuja ullah shaikh,shuja ullah shaikh,shujaullahshaikh,shujaullahshaikh,PPP,PPP,69544,,1,Win,ep1977,H0428
1977,NA-141,Bahawalpur II,,bahawalpur,Hashmat Ali,hashmat ali,hashmat ali,hashmatali,hashmatali,PNA,PNA,35688,,2,Loss,ep1977,H0429
1977,NA-141,Bahawalpur II,,bahawalpur,Musa Saeed,musa saeed,musa saeed,musasaeed,musasaeed,IND,Independent,2075,,3,Loss,ep1977,H0430
1977,NA-141,Bahawalpur II,,bahawalpur,Humayun Akhtar,humayun akhtar,humayun akhtar,humayunakhtar,humayunakhtar,IND,Independent,428,,4,Loss,ep1977,H0431
1977,NA-142,Bahawalpur,,bahawalpur,Prince Salah Uddin Ahmad Abbasi,prince salah uddin ahmed abbasi,prince salah uddin ahmed abbasi,princesalahuddinahmedabbasi,princesalahuddinahmedabbasi,PPP,PPP,67891,,1,Win,ep1977,H0432
1977,NA-142,Bahawalpur,,bahawalpur,Mian   Allah Nawaz,mian allah nawaz,mian allah nawaz,mianallahnawaz,allahnawaz,PNA,PNA,32350,,2,Loss,ep1977,H0433
1977,NA-142,Bahawalpur,,bahawalpur,Moosa   Saeed,moosa saeed,moosa saeed,moosasaeed,moosasaeed,IND,Independent,3511,,3,Loss,ep1977,H0434
1977,NA-143,Bahawalpur Bahawalnagar,,bahawalpur bahawalnagar,Sahibzada Noor Hassan,sahibzada noor hassan,sahibzada noor hassan,sahibzadanoorhassan,sahibzadanoorhassan,PPP,PPP,55050,,1,Win,ep1977,H0435
1977,NA-143,Bahawalpur Bahawalnagar,,bahawalpur bahawalnagar,Doctor Muhammad Ismail,doctor muhammad ismail,muhammad ismail,muhammadismail,ismail,PNA,PNA,47417,,2,Loss,ep1977,H0436
1977,NA-143,Bahawalpur Bahawalnagar,,bahawalpur bahawalnagar,Shahzada Hussain,shahzada hussain,shahzada hussain,shahzadahussain,shahzadahussain,IND,Independent,3131,,3,Loss,ep1977,H0437
1977,NA-144,Bahawalnagar,,bahawalnagar,Muhammad Rafiq Shah,muhammad rafiq shah,muhammad rafiq shah,muhammadrafiqshah,rafiqshah,PPP,PPP,61747,,1,Win,ep1977,H0438
1977,NA-144,Bahawalnagar,,bahawalnagar,Molvi Muhammad Sharif,molvi muhammad sharif,muhammad sharif,muhammadsharif,sharif,PNA,PNA,41775,,2,Loss,ep1977,H0314
1977,NA-145,Bahawalnagar,,bahawalnagar,Muhammad Afzal Watto,muhammad afzal watto,muhammad afzal watto,muhammadafzalwatto,afzalwatto,PPP,PPP,55896,,1,Win,ep1977,H0439
1977,NA-145,Bahawalnagar,,bahawalnagar,Mian   Muhammad Khaliq,mian muhammad khaliq,mian muhammad khaliq,mianmuhammadkhaliq,khaliq,PNA,PNA,48068,,2,Loss,ep1977,H0440
1977,NA-145,Bahawalnagar,,bahawalnagar,Muhammad Amin Akuka,muhammad amin akuka,muhammad amin akuka,muhammadaminakuka,aminakuka,IND,Independent,828,,3,Loss,ep1977,H0441
1977,NA-145,Bahawalnagar,,bahawalnagar,Peer Muhammad Akhtar Chishti,peer muhammad akhtar chishti,peer muhammad akhtar chishti,peermuhammadakhtarchishti,peerakhtarchishti,IND,Independent,804,,4,Loss,ep1977,H0442
1977,NA-145,Bahawalnagar,,bahawalnagar,Muhammad Sultan Ahmad Watto,muhammad sultan ahmed watto,muhammad sultan ahmed watto,muhammadsultanahmedwatto,sultanahmedwatto,IND,Independent,387,,5,Loss,ep1977,H0443
1977,NA-146,Bahawalnagar,,bahawalnagar,Muhammad Afzal,muhammad afzal,muhammad afzal,muhammadafzal,afzal,PPP,PPP,60919,,1,Win,ep1977,H0444
1977,NA-146,Bahawalnagar,,bahawalnagar,Muhammad Qasim,muhammad qasim,muhammad qasim,muhammadqasim,qasim,PNA,PNA,49596,,2,Loss,ep1977,H0445
1977,NA-147,Rahim Yar Khan,,rahim yar khan,Khawja   Jamal Muhammad,khawja jamal muhammad,khawja jamal muhammad,khawjajamalmuhammad,khawjajamal,PPP,PPP,64049,,1,Win,ep1977,H0446
1977,NA-147,Rahim Yar Khan,,rahim yar khan,Shahzada   Mamoon Ur Rasheed Abbasi,shahzada mamoon ur rasheed abbasi,shahzada mamoon ur rasheed abbasi,shahzadamamoonurrasheedabbasi,shahzadamamoonurrasheedabbasi,IND,Independent,58458,,2,Loss,ep1977,H0447
1977,NA-148,Rahim Yar Khan,,rahim yar khan,Makhdoom Hameed-ud-Din,makhdoom hameed ud din,makhdoom hameed ud din,makhdoomhameeduddin,makhdoomhameeduddin,PPP,PPP,66082,,1,Win,ep1977,H0448
1977,NA-148,Rahim Yar Khan,,rahim yar khan,Siraj Ahmad,siraj ahmed,siraj ahmed,sirajahmed,sirajahmed,PNA,PNA,46837,,2,Loss,ep1977,H0449
1977,NA-149,Rahim Yar Khan,,rahim yar khan,Makhdoom Noor Muhammad Shah,makhdoom noor muhammad shah,makhdoom noor muhammad shah,makhdoomnoormuhammadshah,makhdoomnoorshah,PNA,PNA,58428,,1,Win,ep1977,H0450
1977,NA-149,Rahim Yar Khan,,rahim yar khan,Doctor Muhammad Aslam Khan,doctor muhammad aslam khan,muhammad aslam khan,muhammadaslamkhan,aslamkhan,PPP,PPP,56888,,2,Loss,ep1977,H0007
1977,NA-149,Rahim Yar Khan,,rahim yar khan,Allah Nawaz,allah nawaz,allah nawaz,allahnawaz,allahnawaz,IND,Independent,1746,,3,Loss,ep1977,H0451
1977,NA-15,Mansehra,,mansehra,Muhammad Hanif Khan,muhammad hanif khan,muhammad hanif khan,muhammadhanifkhan,hanifkhan,PPP,PPP,27589,,1,Win,ep1977,H0044
1977,NA-15,Mansehra,,mansehra,Shaukat Ali Khan,shaukat ali khan,shaukat ali khan,shaukatalikhan,shaukatalikhan,PNA,PNA,20743,,2,Loss,ep1977,P00261
1977,NA-15,Mansehra,,mansehra,Muhammad Akbar Khan,muhammad akbar khan,muhammad akbar khan,muhammadakbarkhan,akbarkhan,PML(Qayyum),PML-Q,15636,,3,Loss,ep1977,H0045
1977,NA-15,Mansehra,,mansehra,Sardar Abdur Rehman,sardar abdur rehman,sardar abdur rehman,sardarabdurrehman,sardarabdurrehman,IND,Independent,10011,,4,Loss,ep1977,H0046
1977,NA-15,Mansehra,,mansehra,Sardar Muhammad Ayub,sardar muhammad ayub,sardar muhammad ayub,sardarmuhammadayub,sardarayub,IND,Independent,612,,5,Loss,ep1977,H0047
1977,NA-150,Rahim Yar Khan,,rahim yar khan,Bilal   Khan Sardar,bilal khan sardar,bilal khan sardar,bilalkhansardar,bilalkhansardar,PPP,PPP,65518,,1,Win,ep1977,H0452
1977,NA-150,Rahim Yar Khan,,rahim yar khan,Makhdoomzada   Hassan Mehmood,makhdoomzada hassan mehmood,makhdoomzada hassan mehmood,makhdoomzadahassanmehmood,makhdoomzadahassanmehmood,PNA,PNA,54459,,2,Loss,ep1977,H0453
1977,NA-150,Rahim Yar Khan,,rahim yar khan,Rafiq   Sardar,rafiq sardar,rafiq sardar,rafiqsardar,rafiqsardar,IND,Independent,1205,,3,Loss,ep1977,H0454
1977,NA-150,Rahim Yar Khan,,rahim yar khan,Iqbal   Muhammad Makhdoomzada,iqbal muhammad makhdoomzada,iqbal muhammad makhdoomzada,iqbalmuhammadmakhdoomzada,iqbalmakhdoomzada,IND,Independent,337,,4,Loss,ep1977,H0455
1977,NA-150,Rahim Yar Khan,,rahim yar khan,Sardar   Sikandar Khan,sardar sikandar khan,sardar sikandar khan,sardarsikandarkhan,sardarsikandarkhan,IND,Independent,217,,5,Loss,ep1977,H0456
1977,NA-150,Rahim Yar Khan,,rahim yar khan,Sardar   Muhammad Aslam,sardar muhammad aslam,sardar muhammad aslam,sardarmuhammadaslam,sardaraslam,IND,Independent,214,,6,Loss,ep1977,H0007
1977,NA-151,Sukkur,,sukkur,Ali Hassan Mangi,ali hassan mangi,ali hassan mangi,alihassanmangi,alihassanmangi,PPP,PPP,73086,,1,Win,ep1977,H0457
1977,NA-151,Sukkur,,sukkur,Molvi   Abdul Karim,molvi abdul karim,abdul karim,abdulkarim,abdulkarim,PNA,PNA,22100,,2,Loss,ep1977,P00366
1977,NA-151,Sukkur,,sukkur,Muhammad Rafiq,muhammad rafiq,muhammad rafiq,muhammadrafiq,rafiq,IND,Independent,629,,3,Loss,ep1977,H0346
1977,NA-151,Sukkur,,sukkur,Muhammad Shah,muhammad shah,muhammad shah,muhammadshah,shah,IND,Independent,468,,4,Loss,ep1977,H0458
1977,NA-151,Sukkur,,sukkur,Muhammad Anwar Paracha,muhammad anwar paracha,muhammad anwar paracha,muhammadanwarparacha,anwarparacha,IND,Independent,188,,5,Loss,ep1977,H0459
1977,NA-152,Sukkur,,sukkur,Agha   Ghulam Nabi,agha ghulam nabi,agha ghulam nabi,aghaghulamnabi,aghaghulamnabi,PPP,PPP,113898,,1,Win,ep1977,H0460
1977,NA-152,Sukkur,,sukkur,Muhammad Shah Amroti,muhammad shah amroti,muhammad shah amroti,muhammadshahamroti,shahamroti,PNA,PNA,10444,,2,Loss,ep1977,H0461
1977,NA-153,Sukkur,,sukkur,Sardar   Ghulam Muhammad Khan Mahar,sardar ghulam muhammad khan mahar,sardar ghulam muhammad khan mahar,sardarghulammuhammadkhanmahar,sardarghulamkhanmahar,PPP,PPP,127981,,1,Win,ep1977,H0462
1977,NA-153,Sukkur,,sukkur,Muhammad Shah Amroti,muhammad shah amroti,muhammad shah amroti,muhammadshahamroti,shahamroti,PNA,PNA,9774,,2,Loss,ep1977,H0461
1977,NA-153,Sukkur,,sukkur,Muhammad Murad,muhammad murad,muhammad murad,muhammadmurad,murad,IND,Independent,352,,3,Loss,ep1977,H0463
1977,NA-153,Sukkur,,sukkur,Molvi   Faiz Muhammad,molvi faiz muhammad,faiz muhammad,faizmuhammad,faiz,IND,Independent,143,,4,Loss,ep1977,H0464
1977,NA-154,Sukkur,,sukkur,Noor   Muhammad Khan Lund,noor muhammad khan lund,noor muhammad khan lund,noormuhammadkhanlund,noorkhanlund,PPP,PPP,,,1,Win,ep1977,H0465
1977,NA-155,Jacobabad,,jacobabad,Mir Mehran Khan Bajarani,mir mehran khan bajarani,mir mehran khan bajarani,mirmehrankhanbajarani,mirmehrankhanbajarani,PPP,PPP,,,1,Win,ep1977,P00323
1977,NA-156,Jacobabad,,jacobabad,Haji Khair Muhammad Khan,haji khair muhammad khan,khair muhammad khan,khairmuhammadkhan,khairkhan,PPP,PPP,100832,,1,Win,ep1977,H0466
1977,NA-156,Jacobabad,,jacobabad,Ahmad Shah,ahmed shah,ahmed shah,ahmedshah,ahmedshah,PNA,PNA,11716,,2,Loss,ep1977,H0467
1977,NA-157,Nawabshah,,nawabshah,Abdul Fateh,abdul fateh,abdul fateh,abdulfateh,abdulfateh,PPP,PPP,,,1,Win,ep1977,H0468
1977,NA-158,Nawabshah,,nawabshah,Ghulam Mujtaba Jatoi,ghulam mujtaba jatoi,ghulam mujtaba jatoi,ghulammujtabajatoi,ghulammujtabajatoi,PPP,PPP,,,1,Win,ep1977,H0469
1977,NA-159,Nawabshah,,nawabshah,Syed Shabbir Ahmad Shah,syed shabbir ahmed shah,syed shabbir ahmed shah,syedshabbirahmedshah,syedshabbirahmedshah,PPP,PPP,,,1,Win,ep1977,P00375
1977,NA-16,Mansehra,,mansehra,Fakhar uz Zaman Khan,fakhar uz zaman khan,fakhar uz zaman khan,fakharuzzamankhan,fakharuzzamankhan,PNA,PNA,20459,,1,Win,ep1977,H0048
1977,NA-16,Mansehra,,mansehra,Moulana Abdul Hakeem,moulana abdul hakeem,abdul hakeem,abdulhakeem,abdulhakeem,PPP,PPP,9164,,2,Loss,ep1977,H0049
1977,NA-16,Mansehra,,mansehra,Dilbar Khan,dilbar khan,dilbar khan,dilbarkhan,dilbarkhan,PML(Qayyum),PML-Q,1707,,3,Loss,ep1977,H0050
1977,NA-16,Mansehra,,mansehra,Alamzeb Khan,alamzeb khan,alamzeb khan,alamzebkhan,alamzebkhan,IND,Independent,1617,,4,Loss,ep1977,H0051
1977,NA-16,Mansehra,,mansehra,Bakhtiar Khan,bakhtiar khan,bakhtiar khan,bakhtiarkhan,bakhtiarkhan,IND,Independent,1415,,5,Loss,ep1977,H0052
1977,NA-16,Mansehra,,mansehra,Muhammad Yousif,muhammad yousif,muhammad yousif,muhammadyousif,yousif,IND,Independent,607,,6,Loss,ep1977,H0053
1977,NA-16,Mansehra,,mansehra,Sahibzada Abdul Mateen,sahibzada abdul mateen,sahibzada abdul mateen,sahibzadaabdulmateen,sahibzadaabdulmateen,IND,Independent,540,,7,Loss,ep1977,H0054
1977,NA-16,Mansehra,,mansehra,Jumma Khan,jumma khan,jumma khan,jummakhan,jummakhan,IND,Independent,196,,8,Loss,ep1977,H0055
1977,NA-16,Mansehra,,mansehra,Syed Chiragh Uddin Shah,syed chiragh uddin shah,syed chiragh uddin shah,syedchiraghuddinshah,syedchiraghuddinshah,IND,independent,129,,9,Loss,ep1977,H0056
1977,NA-160,Nawabshah,,nawabshah,Syed Noor Ahmad Shah,syed noor ahmed shah,syed noor ahmed shah,syednoorahmedshah,syednoorahmedshah,PPP,PPP,83886,,1,Win,ep1977,P01653
1977,NA-160,Nawabshah,,nawabshah,Jan Muhammad Abbasi,jan muhammad abbasi,jan muhammad abbasi,janmuhammadabbasi,janabbasi,PNA,PNA,34062,,2,Loss,ep1977,H0470
1977,NA-160,Nawabshah,,nawabshah,Sardar Akbar Ujan,sardar akbar ujan,sardar akbar ujan,sardarakbarujan,sardarakbarujan,IND,Independent,1872,,3,Loss,ep1977,H0471
1977,NA-161,Khairpur,,khairpur,Syed Qaim Ali Shah,syed qaim ali shah,syed qaim ali shah,syedqaimalishah,syedqaimalishah,PPP,PPP,104997,,1,Win,ep1977,P01673
1977,NA-161,Khairpur,,khairpur,Syed Ghous Ali Shah,syed ghous ali shah,syed ghous ali shah,syedghousalishah,syedghousalishah,IND,Independent,34999,,2,Loss,ep1977,P00386
1977,NA-161,Khairpur,,khairpur,Zahid Hussain Shah,zahid hussain shah,zahid hussain shah,zahidhussainshah,zahidhussainshah,IND,Independent,1062,,3,Loss,ep1977,H0155
1977,NA-161,Khairpur,,khairpur,Imtiaz Hussain Phulpoto,imtiaz hussain phulpoto,imtiaz hussain phulpoto,imtiazhussainphulpoto,imtiazhussainphulpoto,IND,Independent,280,,4,Loss,ep1977,H0472
1977,NA-162,Khairpur,,khairpur,Pir Syed Abdul Qadir Shah,pir syed abdul qadir shah,pir syed abdul qadir shah,pirsyedabdulqadirshah,pirsyedabdulqadirshah,PPP,PPP,120523,,1,Win,ep1977,P00391
1977,NA-162,Khairpur,,khairpur,Haji Atta Muhammad,haji atta muhammad,atta muhammad,attamuhammad,atta,IND,Independent,15428,,2,Loss,ep1977,H0473
1977,NA-163,Larkana,,larkana,Zulfiqar Ali Bhutto,zulfiqar ali bhutto,zulfiqar ali bhutto,zulfiqaralibhutto,zulfiqaralibhutto,PPP,PPP,,,1,Win,ep1977,H0474
1977,NA-164,Larkana,,larkana,Sardar Ahmad Sultan,sardar ahmed sultan,sardar ahmed sultan,sardarahmedsultan,sardarahmedsultan,PPP,PPP,,,1,Win,ep1977,H0475
1977,NA-165,Larkana,,larkana,Mumtaz   Ali Bhutto,mumtaz ali bhutto,mumtaz ali bhutto,mumtazalibhutto,mumtazalibhutto,PPP,PPP,,,1,Win,ep1977,H0476
1977,NA-166,Hyderabad,,hyderabad,Makhdoom Muhammad Zaman,makhdoom muhammad zaman,makhdoom muhammad zaman,makhdoommuhammadzaman,makhdoomzaman,PPP,PPP,,,1,Win,ep1977,H0477
1977,NA-167,Hyderabad,,hyderabad,Moulana Shah Ahmad Noorani,moulana shah ahmed noorani,shah ahmed noorani,shahahmednoorani,shahahmednoorani,PNA,PNA,60897,,1,Win,ep1977,H0478
1977,NA-167,Hyderabad,,hyderabad,Elahi Bakhash Khan,elahi bakhash khan,elahi bakhash khan,elahibakhashkhan,elahibakhashkhan,PPP,PPP,23963,,2,Loss,ep1977,H0479
1977,NA-167,Hyderabad,,hyderabad,Peer Abdul Qadoos,peer abdul qadoos,peer abdul qadoos,peerabdulqadoos,peerabdulqadoos,JUI-H,JUI-H,448,,3,Loss,ep1977,H0480
1977,NA-167,Hyderabad,,hyderabad,Moulana Syed Ali Rizvi,moulana syed ali rizvi,syed ali rizvi,syedalirizvi,syedalirizvi,IND,Independent,279,,4,Loss,ep1977,H0481
1977,NA-167,Hyderabad,,hyderabad,Mir Ali Ahmad Khan,mir ali ahmed khan,mir ali ahmed khan,miraliahmedkhan,miraliahmedkhan,IND,Independent,179,,5,Loss,ep1977,H0482
1977,NA-168,Hyderabad,,hyderabad,Muhammad Shaukat,muhammad shaukat,muhammad shaukat,muhammadshaukat,shaukat,PNA,PNA,62732,,1,Win,ep1977,H0483
1977,NA-168,Hyderabad,,hyderabad,Muhammad Ashraf,muhammad ashraf,muhammad ashraf,muhammadashraf,ashraf,PPP,PPP,20005,,2,Loss,ep1977,H0484
1977,NA-168,Hyderabad,,hyderabad,Muhammad Ishaq Shamsi,muhammad ishaq shamsi,muhammad ishaq shamsi,muhammadishaqshamsi,ishaqshamsi,IND,Independent,139,,3,Loss,ep1977,H0485
1977,NA-168,Hyderabad,,hyderabad,Nawab   Muzaffar Hussain,nawab muzaffar hussain,nawab muzaffar hussain,nawabmuzaffarhussain,nawabmuzaffarhussain,IND,Independent,121,,4,Loss,ep1977,H0486
1977,NA-168,Hyderabad,,hyderabad,Zaka   Ashraf,zaka ashraf,zaka ashraf,zakaashraf,zakaashraf,IND,Independent,81,,5,Loss,ep1977,H0487
1977,NA-169,Hyderabad,,hyderabad,Mir Ejaz Ali Khan Talpur,mir ejaz ali khan talpur,mir ejaz ali khan talpur,mirejazalikhantalpur,mirejazalikhantalpur,PPP,PPP,88194,,1,Win,ep1977,H0488
1977,NA-169,Hyderabad,,hyderabad,Haji Ghulam Siddique Jan,haji ghulam siddique jan,ghulam siddique jan,ghulamsiddiquejan,ghulamsiddiquejan,PNA,PNA,8166,,2,Loss,ep1977,H0489
1977,NA-169,Hyderabad,,hyderabad,Mir Ali Ahmad Khan,mir ali ahmed khan,mir ali ahmed khan,miraliahmedkhan,miraliahmedkhan,IND,Independent,288,,3,Loss,ep1977,H0490
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Haji Faqir Muhammad Khan,haji faqir muhammad khan,faqir muhammad khan,faqirmuhammadkhan,faqirkhan,PNA,PNA,14190,,1,Win,ep1977,H0057
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Muhammad Ayub Khan,muhammad ayub khan,muhammad ayub khan,muhammadayubkhan,ayubkhan,PPP,PPP,9538,,2,Loss,ep1977,H0058
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Moulana Abdul Baqi,moulana abdul baqi,abdul baqi,abdulbaqi,abdulbaqi,JUI-H,JUI-H,6541,,3,Loss,ep1977,P00443
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Malik Muhammad Maskeen,malik muhammad maskeen,malik muhammad maskeen,malikmuhammadmaskeen,malikmaskeen,IND,Independent,5071,,4,Loss,ep1977,H0059
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Syed Chiraguddin Shah,syed chiraguddin shah,syed chiraguddin shah,syedchiraguddinshah,syedchiraguddinshah,IND,Independent,3795,,5,Loss,ep1977,H0060
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Masoom Khan,masoom khan,masoom khan,masoomkhan,masoomkhan,IND,Independent,1853,,6,Loss,ep1977,H0061
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Khanzada Khan,khanzada khan,khanzada khan,khanzadakhan,khanzadakhan,IND,Independent,327,,7,Loss,ep1977,P01113
1977,NA-17,Mansehra Kohistan,,mansehra kohistan,Islam Khan,islam khan,islam khan,islamkhan,islamkhan,IND,Independent,161,,8,Loss,ep1977,H0062
1977,NA-170,Hyderabad,,hyderabad,Syed   Umed Ali Shah,syed umed ali shah,syed umed ali shah,syedumedalishah,syedumedalishah,PPP,PPP,80018,,1,Win,ep1977,P00459
1977,NA-170,Hyderabad,,hyderabad,Mir Ali Ahmad Khan Talpur,mir ali ahmed khan talpur,mir ali ahmed khan talpur,miraliahmedkhantalpur,miraliahmedkhantalpur,IND,Independent,14537,,2,Loss,ep1977,H0491
1977,NA-170,Hyderabad,,hyderabad,Syed   Ali Nawaz Shah,syed ali nawaz shah,syed ali nawaz shah,syedalinawazshah,syedalinawazshah,IND,Independent,1256,,3,Loss,ep1977,H0492
1977,NA-171,Badin,,badin,Haji Najam Uddin Khan,haji najam uddin khan,najam uddin khan,najamuddinkhan,najamuddinkhan,PPP,PPP,,,1,Win,ep1977,H0493
1977,NA-172,Badin,,badin,Haji Abdullah Halepota,haji abdullah halepota,abdullah halepota,abdullahhalepota,abdullahhalepota,PPP,PPP,54940,,1,Win,ep1977,P00465
1977,NA-172,Badin,,badin,Ali Mir Shah,ali mir shah,ali mir shah,alimirshah,alimirshah,PNA,PNA,9871,,2,Loss,ep1977,H0494
1977,NA-173,Tharparkar,,tharparkar,Peer Ghulam Rasool Shah Jillani,peer ghulam rasool shah jillani,peer ghulam rasool shah jillani,peerghulamrasoolshahjillani,peerghulamrasoolshahjillani,PPP,PPP,81700,,1,Win,ep1977,H0495
1977,NA-173,Tharparkar,,tharparkar,Mir Ali Ahmad Khan,mir ali ahmed khan,mir ali ahmed khan,miraliahmedkhan,miraliahmedkhan,Indepednent,Indepednent,38113,,2,Loss,ep1977,H0496
1977,NA-173,Tharparkar,,tharparkar,Qayyum Shahid,qayyum shahid,qayyum shahid,qayyumshahid,qayyumshahid,PNA,PNA,3510,,3,Loss,ep1977,H0497
1977,NA-173,Tharparkar,,tharparkar,Ghulab Khan,ghulab khan,ghulab khan,ghulabkhan,ghulabkhan,IND,Independent,432,,4,Loss,ep1977,H0498
1977,NA-173,Tharparkar,,tharparkar,Muhammad Yousif Leghari,muhammad yousif leghari,muhammad yousif leghari,muhammadyousifleghari,yousifleghari,IND,Independent,356,,5,Loss,ep1977,H0499
1977,NA-174,Tharparkar,,tharparkar,Syed   Khadim Ali Shah,syed khadim ali shah,syed khadim ali shah,syedkhadimalishah,syedkhadimalishah,PPP,PPP,98923,,1,Win,ep1977,H0500
1977,NA-174,Tharparkar,,tharparkar,Manzoor   Hussain,manzoor hussain,manzoor hussain,manzoorhussain,manzoorhussain,PNA,PNA,19903,,2,Loss,ep1977,H0501
1977,NA-175,Tharparkar,,tharparkar,Niaz Muhammad Khan,niaz muhammad khan,niaz muhammad khan,niazmuhammadkhan,niazkhan,PPP,PPP,,,1,Win,ep1977,H0502
1977,NA-176,Dadu,,dadu,Malik Sikandar Khan,malik sikandar khan,malik sikandar khan,maliksikandarkhan,maliksikandarkhan,PPP,PPP,,,1,Win,ep1977,H0503
1977,NA-177,Dadu,,dadu,Rais Ullah Khan,rais ullah khan,rais ullah khan,raisullahkhan,raisullahkhan,PPP,PPP,,,1,Win,ep1977,H0504
