election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,validated_votes,votes_disq,candidateID,candidate_name,candidate_party,candidate_votes,candidate_share,candidate_rank,outcome
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,5BwlK62tLM,Raja Gulraiz Akhter,All Pakistan Muslim League,43,0.000375176,14,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,3gk3ymkQwE,Seth Ikraam Raza,Independents,23,0.000200675,15,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,8rA4lKZI5l,Malik Muhammad Zaman Khoharvi,Pakistan Falah Party,19,0.000165775,16,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,mELVREJrg9,Noman Ashraf Chaudhary,Independents,18,0.00015705,17,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,L4syFqFy7B,Chaudhary Irfan Ud Din Ahmed,Independents,15,0.000130875,18,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,IYhWoB4JIg,Chaudhary Ali Asghar Kakrali,Muttahida Qaumi Movement Pakistan,14,0.00012215,19,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,VEWYRAVQ6J,Raja Muhammad Aslam Khan,Independents,14,0.00012215,19,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,u0J7G8jBIt,Raja Shabir Hussain Lehri,Independents,14,0.00012215,19,Loss
5/11/13,General Election,Contested,PP-114,Gujrat-Vii,Punjab,Provincial,219254,114613,2579,gkss4pDDZk,Syeda Hameeda Bukhari,Independents,10,8.73E-05,20,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,MVaH5cfqIc,Ch Shabir Ahmed,Pakistan Muslim League (Nawaz),42562,0.457562433,1,Win
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,SUCKC2w9gS,Naeem Raza Kotla,Pakistan Muslim League (Qaid-e-Azam),24322,0.261473462,2,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,65L3aDa9rK,Nasir Ahmed Chappar Advocate,Pakistan Tehreek-e-Insaf,20893,0.224610026,3,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,jBjYgbeYwk,Syed Ziaullah Shah Advoate,Jamaat-e-Islami,4363,0.046904396,4,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,2S8tk7gUzc,Raja Abid Hussain Malagar,Independents,461,0.004955977,5,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,Egj4DjqCjm,Pervaiz Umer Urf Papu,Independents,78,0.000838538,6,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,F6TZJyiww1,Ch Mukhtar Ahmed Dhal,Independents,75,0.000806287,7,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,E0VkWjkbiU,Mehfooz Ahmed,Awami Muslim League Pakistan,57,0.000612778,8,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,Uanc8aTbj4,Nasir Mehmood,Muttahida Qaumi Movement Pakistan,32,0.000344016,9,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,lMMiCpdEGU,Nadeem Ashiq,Independents,29,0.000311764,10,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,tPQpaGFwq2,Ch Sohraab Khan,Independents,18,0.000193509,11,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,Rq40Fmgjo6,Ch Asif Raza,Independents,17,0.000182758,12,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,QCsZ0TfVAz,Raja Imtiaz Hussain Advocate,Independents,15,0.000161257,13,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,0DSmPMO3wT,Ch Muhammad Ali Al Maroof Ch Tanveer Ahmed,Independents,13,0.000139756,14,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,JzwS3QZlj9,Muhammad Akram,Independents,13,0.000139756,14,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,phjwSMCPJY,Ch Irfan Ud Din Ahmed,Independents,12,0.000129006,15,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,6MkKpYz9MS,Ch Muhammad Ashraf Kakrali,Independents,12,0.000129006,15,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,fzLRDJH19e,Ch Sajaad Akbar,Independents,12,0.000129006,15,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,2Zw7Kstn1r,Ch Farrukh Majeed,Independents,11,0.000118255,16,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,7ggdFOLO7V,Major (R) Tariq Javed Akhter,Independents,8,8.60E-05,17,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,PwK0Gb76zf,Ch Sultan Ahmed,Independents,6,6.45E-05,18,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,6tZpxWIXHX,Ch Muhammad Afzal Khan Lagrial Advocate,Independents,5,5.38E-05,19,Loss
5/11/13,General Election,Contested,PP-115,Gujrat-Viii,Punjab,Provincial,181368,93019,1971,falTzPFFBI,Muhammad Rafique,Independents,5,5.38E-05,19,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,66IS94WS6G,Hameeda Mian,Pakistan Muslim League (Nawaz),52826,0.562709048,1,Win
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,6QJsTeugyh,Dewan Mushtaq Ahmad,Independents,19650,0.209314216,2,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,KOBTO61byI,Tariq Mehmood,Pakistan Peoples Party Parliamentarians,12412,0.13221415,3,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,Dzn78GCZG1,Hafiz Abid Hanif,Pakistan Tehreek-e-Insaf,7622,0.081190481,4,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,oS8J4E1etI,Abdul Majeed Munawar,Tehreek-e-Tahaffuze Pakistan,761,0.008106266,5,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,drQjDsjUR0,Imtiaz Ahmad Tahir,Independents,167,0.001778905,6,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,w4tcG4rSgQ,Abdul Rasheed Tahir Gondal,Sunni Tehreek,160,0.00170434,7,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,GSArGyAfsm,Zafar Nazir Farooq,Independents,86,0.000916083,8,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,IU6LbKxxFb,Muhammad Ashraf Gondal,All Pakistan Muslim League,49,0.000521954,9,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,LolzOP8MgS,Naveed Sadiq Sahi,Independents,46,0.000489998,10,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,2puG4T4pIp,Tariq Meqsood Azhar,Independents,45,0.000479346,11,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,oefsQwN6kf,Mirza Ghulam Murtaza,Independents,37,0.000394129,12,Loss
5/11/13,General Election,Contested,PP-116,Mandi Bahauddin-I,Punjab,Provincial,177687,93878,2660,ejQSrh8qF0,Ch. Naveed Arshraf,Independents,17,0.000181086,13,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,IIw0Qrnhk2,Syed Tariq Yaqoob,Pakistan Muslim League (Nawaz),30537,0.286018021,1,Win
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,G28b0QJLGp,Baasima Chaudhry,Pakistan Muslim League (Qaid-e-Azam),23354,0.218740048,2,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,OzvLJN0EV9,Shakeel Gulzar,Pakistan Tehreek-e-Insaf,20533,0.192317779,3,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,8NoDCmKzcU,Asif Bashir Bahgat,Pakistan Peoples Party Parliamentarians,18875,0.176788491,4,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,nAS9LimixX,Syed Shabir Hussain Sharazi,Independents,6754,0.063259839,5,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,pfopzl7tTM,Syed Ijaz Hussain,Jamaat-e-Islami,4872,0.045632505,6,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,fvSYVFQqY4,Riaz Asghar Chaudhry,Independents,365,0.003418691,7,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,W1wnKoLMka,Ahmad,Independents,357,0.003343761,8,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,74zy3ELWnV,Rashid Bashir,Independents,352,0.00329693,9,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,tmG7irhlhq,Waseem Gulzar,Independents,242,0.002266639,10,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,LT62lDTawk,Saif Ullaha Chahdar,Independents,205,0.001920087,11,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,xWV0EFDSjL,Muhammad Asghar Tarrar So Nazar Mohammad,Muttahida Qaumi Movement Pakistan,171,0.001601633,12,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,26LGQpWL6O,Imtiaz Ahmad Butt,Jamiat Ulema-e Islam (Fazl),139,0.001301913,13,Loss
5/11/13,General Election,Contested,PP-117,Mandi Bahauddin-Ii,Punjab,Provincial,180389,106766,2886,kros0ry5FX,Muhammad Aamir Javed Ranjha,Independents,10,9.37E-05,14,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,K3IJQ5tPdt,Monas Elahi,Pakistan Muslim League (Qaid-e-Azam),39353,0.531725443,1,Win
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,Mq2nwgJ0Uu,Sakindar Hayat Gondal,Pakistan Muslim League (Nawaz),16348,0.220889069,2,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,xrMRFNhMQP,Liaquat Ali Ranjha,Pakistan Tehreek-e-Insaf,12703,0.171638968,3,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,oBAl4z33AQ,Shahid Naseem Gondal Adv,Independents,3234,0.043696798,4,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,Q9WnzwM37H,Bashir Ahmad,Independents,786,0.010620186,5,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,kEuWbu8bGH,Munawar Iqbal Tabussum,Independents,534,0.007215241,6,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,rPDmWDgay1,Imtiaz Ahmad Butt,Jamaat-e-Islami,491,0.006634239,7,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,a9i5rQ1wLL,Sajid Ahmad Khan Bhatti,Independents,150,0.002026753,8,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,h55xOYdq35,Aqsad Iqbal,Independents,125,0.001688961,9,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,4Xs0SY5o6d,Muhammad Iqbal,Jamiat Ulema-e Islam (Fazl),119,0.001607891,10,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,OtVnlREiKG,Shaukat Nawaz Gondal Laleka Adv,Independents,73,0.000986353,11,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,R0bZ1tZb95,Liaqat Ali Bhatti,Independents,56,0.000756655,12,Loss
5/11/13,General Election,Contested,PP-118,Mandi Bahauddin-Iii,Punjab,Provincial,132724,74010,2051,xVoTb00SwA,Qasir Shahzad Marrar,Pakistan Falah Party,38,0.000513444,13,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,YY8Cev622g,Shafqat Mahmood M,Pakistan Muslim League (Nawaz),28441,0.319095703,1,Win
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,PxKzWREygm,Ghulam Hussain Bosal,Independents,22633,0.253932458,2,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,ifuBErVaGA,Hajji Muhammad Afzal Chan,Pakistan Peoples Party Parliamentarians,19734,0.221406934,3,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,OqFrSI52jc,Nasir Abbas Tarrar,Independents,5072,0.056905643,4,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,1DcBUoSA52,Faisal Mukhtar Gondal,Pakistan Tehreek-e-Insaf,5042,0.056569056,5,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,Jke3VCcJCR,Muhammad Nawaz Gondal,Independents,2132,0.023920117,6,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,4Wyah6Wl8W,Ch Qamar Abbas Bosal Adv,Independents,1613,0.018097161,7,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,7RaXndlxQu,Raja Khuram Hayat Khan,Independents,1444,0.016201055,8,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,38c9oeXFlJ,Ch Altaf Ahmed Ranjha,Independents,1282,0.014383485,9,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,eXCrFFVyVM,Ijaz Ahmad Bosal,Jamaat-e-Islami,1132,0.01270055,10,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,I7xB8KnnzZ,Qari Muhammmad Tufail,Jamiat Ulema-e Islam (Fazl),237,0.002659037,11,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,zStg2Z6Kgu,Akbar Ali Goga,Independents,130,0.001458544,12,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,aS6FeETQY4,Muhammad Aslam Raika,All Pakistan Muslim League,80,0.000897565,13,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,gaSceq8ywp,Shaukat Nawaz Gondal Laleka Adv,Independents,47,0.00052732,14,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,nBvm8j64hn,Ch Zafar Iqbal Ahmad Ranjha,Muttahida Qaumi Movement Pakistan,44,0.000493661,15,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,uoEmJwyVv5,Ashraf Javed Hussaini,Independents,39,0.000437563,16,Loss
5/11/13,General Election,Contested,PP-119,Mandi Bahauddin-Iv,Punjab,Provincial,161684,89130,2240,Ee5Hd9aMYP,Mudassar Iqbal Gondal Adv,Independents,28,0.000314148,17,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,LWcQkj735s,Ijaz Khan,Pakistan Tehreek-e-Insaf,35836,0.445926608,1,Win
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,wi9eWmQKg0,Sardar Muhammad Naseem Khan,Pakistan Muslim League (Nawaz),34034,0.423503354,2,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,LaZviflciC,Babar Sultan Jadoon,Pakistan Peoples Party Parliamentarians,7355,0.091522218,3,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,S9W5IoCFQG,Muhammad Hanif Chaudhry,Jamaat-e-Islami,2411,0.030001369,4,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,JlCQHwNEk5,Nasif Mehmood,Independents,162,0.002015853,5,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,qanPLFiEWt,Muzhar Hussain,Independents,142,0.001766982,6,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,hvaBC4XcO6,Muhammad Afzal Khan,Independents,118,0.001468337,7,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,yw3J1BkrZg,Muhammad Ilyas,Muttahida Qaumi Movement Pakistan,89,0.001107475,8,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,2Aqlt7Kbgz,Malik Javad Iqbal,Tehreek-e-Hussainia Pakistan,53,0.000659507,9,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,L9uJ3aSAyV,Azhar Bin Kareem,Independents,47,0.000584846,10,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,tow9YOCBdT,Hafiz Muhammad Mazhar Ullah Awan,Sunni Tehreek,43,0.000535072,11,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,PQ0PW3x1xj,Dr Baber Zahir Uddin,Jannat Pakistan Party,28,0.000348419,12,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,R7w9zZBp0C,Muhammad Akmal Mirza,Independents,27,0.000335976,13,Loss
5/11/13,General Election,Contested,PP-12,Rawalpindi-Xii,Punjab,Provincial,145956,80363,1058,UtbzFmcjMT,Muhammad Kamran Mughal,Independents,18,0.000223984,14,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,cqWQy8UgYy,Sayed Muhammad Mahfooz Mashedi,Pakistan Muslim League (Nawaz),19529,0.230148255,1,Win
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,2sxWrcVZg8,Arshad Mahmood,Independents,13084,0.154194263,2,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,WPnplsoPNJ,Muhammad Arif Gondal Chhimmoana,Pakistan Muslim League (Qaid-e-Azam),12007,0.141501874,3,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,nj0j7O8gpm,Ahmad Bakhash,Pakistan Peoples Party Parliamentarians,10101,0.119039762,4,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,hZlGMn0Rk9,Ch. Asad Ayaz Gondal,Pakistan Tehreek-e-Insaf,8676,0.102246211,5,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,SuQCbA5XZv,Muhammad Ammar Saeed,Sunni Ittehad Council,6094,0.071817475,6,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,HNBoPXqarz,Zia Ullah Ranjha,Independents,5668,0.066797087,7,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,ufCdSSdqCy,Tariq Mahmood Alloana,Independents,2476,0.029179532,8,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,8dIGsoVloP,Ijaz Ahmad Gondal,All Pakistan Muslim League,2270,0.026751833,9,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,40TAJByMaO,Ijaz Ahmad,Tehreek-e-Tahaffuze Pakistan,1809,0.021318971,10,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,GD8qiVvuMK,Muhammad Asad Ullah,Jamiat Ulema-e Islam (Fazl),1069,0.01259811,11,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,d28NqJuBfu,Tasawar Iqbal Ranjha,Jamaat-e-Islami,871,0.01026469,12,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,8C529CccrV,Tahir Mahmood Gondal Chhimmoana,Independents,491,0.00578641,13,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,Ak3KYMt7aA,Tariq Mahmood,Independents,341,0.004018667,14,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,bqI7Rjv5u9,Haji Imtiaz Ahmad Ch,Independents,157,0.001850237,15,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,fDXeFQClx2,Mustfa Ahmad Kamal,Muttahida Qaumi Movement Pakistan,102,0.001202065,16,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,aVf5xfCGZV,Muhammad Qasim,Independents,70,0.000824946,17,Loss
5/11/13,General Election,Contested,PP-120,Mandi Bahauddin-V,Punjab,Provincial,162670,84854,2875,GXyEvyqnLF,Nadeem Ahmad Gondal,Independents,39,0.000459613,18,Loss
5/11/13,General Election,Contested,PP-121,Sialkot-I,Punjab,Provincial,207346,116480,2915,OkF3HjkHTq,Rana Muhmamad Iqbal Harnah,Pakistan Muslim League (Nawaz),65642,0.56354739,1,Win
5/11/13,General Election,Contested,PP-121,Sialkot-I,Punjab,Provincial,207346,116480,2915,a6wsAWIOFD,Mian Abid Javed,Pakistan Peoples Party Parliamentarians,24910,0.213856456,2,Loss
5/11/13,General Election,Contested,PP-121,Sialkot-I,Punjab,Provincial,207346,116480,2915,J1mzc6p8cN,Muhammad Asif Raza,Pakistan Tehreek-e-Insaf,19922,0.171033654,3,Loss
5/11/13,General Election,Contested,PP-121,Sialkot-I,Punjab,Provincial,207346,116480,2915,sEFPpqanrv,Syed Sakhawat Hussain,Majlis-e-Wahdat-e-Muslimeen Pakistan,1555,0.013349931,4,Loss
